lemma	derivation	category	cluster_id	senses
kAla	kAla/	praatipadika	0	a period of time; a space of time; hour; meal-time; measure of time; right point of time; the proper time; time; time of the world
kAla	kAla	praatipadika	1	a black; a black kind of Agallochum; a kind of perfume; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye
kAla	kAla/	praatipadika	1	a fixed; a section; circumstance; occasion; part; prosody
kAla	kAla	praatipadika	2	Name of a future Buddha; Name of an author of Mantras; a mystical Name of the letter; of one of the nine treasures
kAla	kAla/	praatipadika	2	death; death by age; destiny; fate; the end; time of death
kAla	kAla	praatipadika	3	a red kind of Plumbago; the Indian cuckoo; the poisonous serpent Coluber Naga
kAla	kAla/	praatipadika	3	season; season for
kAla	kAla	praatipadika	4	the plant Cassia Sophora; the resin of the plant Shorea robusta
kAla	kAla	praatipadika	5	iron
kAla	kAla	praatipadika	6	the planet Saturn
karman	ka/rman	praatipadika	0	any religious act; obligation; organ of sense; rite; special duty; the object
karman	ka/rman	praatipadika	1	calculation; effect; performance; physicking; product; result
karman	ka/rman	praatipadika	2	business; labour; occupation; office; work
karman	ka/rman	praatipadika	3	act; fate; former act as leading to inevitable results
karman	ka/rman	praatipadika	4	action; action consisting in motion; activity
karman	ka/rman	praatipadika	5	medical attendance
karman	ka/rman	praatipadika	6	the tenth lunar mansion
kavi	kav	praatipadika	0	a singer; a wise man; bard; poet; prophet; sage; seer
kavi	kavi/	praatipadika	0	a cunning fighter; a keeper; a ladle; a thinker; cunning; enlightened; gifted with insight; herd; intelligent; intelligent man; knowing; leader; man of understanding; prudent; pupil of Garga; sensible; skilful; the bit of a bridle; the reins; the sun; wise
kavi	kav	praatipadika	1	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of Ādityas
kavi	kavi/	praatipadika	1	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a particular poet; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; the soul in the Sāṃkhya philosophy
kavi	kav	praatipadika	2	Name of several gods; Name of the Aśvins
kavi	kavi/	praatipadika	2	Name of other sacrificers; of various men
kavi	kavi/	praatipadika	3	Name of the gates of the sacrificial enclosure
kavi	kavi/	praatipadika	4	Name of the planet Venus
kavi	kavi/	praatipadika	5	an owl
kf	kf	dhaatu	0	a fog
kf	kf	dhaatu	1	being done
kf	kf	dhaatu	2	to injure
mad	mad	dhaatu	0	be glad; be pleased; delight; exhilarate; happy; rejoice; to be glad; to enjoy heavenly bliss; to rejoice
mad	mad	dhaatu	1	animate; at ease; exult; inspire; revel in; satisfy; to gladden; to tarry
mad	mad	dhaatu	2	be drunk with; bubble; inflame; intoxicate; to boil
mad	mad	dhaatu	3	pause; stand still
mad	mad	dhaatu	4	base of the first person pronoun in the singular number number
muc	muc	dhaatu	0	beatitude; bestow; delight; discharge; emit; hurl; let live; liberate; release; released; relinquish; shoot; shooting; slacken; throw; to gladden; to put on; unharness; unyoke; utter
muc	muc	dhaatu	1	abandon; allow to depart; dismiss; dropping; escape; give up; leave; let go; let loose; letting fall; letting go; quit; set aside; to be about to give up; to be loosed; to cause to loose; to get rid of; to loose
muc	muc	dhaatu	2	deliverance; delivering from; grant; sending; to cheat; to deliver one's self from; to desire final liberation; to give away; to redeem; to relinquish; to send forth; to wish; to wish to deliver
muc	muc	dhaatu	3	be about to set free; free; freeing; to be deprived; to be set free; to open; to set free; to spare; to wish to free one's self
muc	muc	dhaatu	4	depose; despatch; destitute of; discharging; shed; spend; to yield; yield enjoyment
muc	muc	dhaatu	5	absolve from; to abstain from; to unloose
muc	muc	dhaatu	6	cast; intend to cast
prakfti	pra-kfti	cpd-praatipadika	0	Name of work; artisans; at first; character; extraction; making; origin; original; original source; placing before; the 8 producers; the crude; the original; the original producer of the material world
prakfti	pra-kfti	cpd-praatipadika	1	cause; condition of anything; disposition; model; naturally; pattern; properly; rule; standard; temper; temperament; unalterably
prakfti	pra-kfti	cpd-praatipadika	2	Name of a class of deities under Manu Raibhya; a king's ministers; citizens; constitution; counsellors; ministry; powers of the state; the body of ministers; the personified will of the Supreme in the creation; the subjects of a king; the various sovereigns to be considered in case of war
prakfti	pra-kfti	cpd-praatipadika	3	Nature; an animal; by nature; fundamental form; matter; natural form; nature; primary essences which evolve the whole visible world; primary substance; the constituent elements; the third nature
prakfti	pra-kfti	cpd-praatipadika	4	Name of a woman; a eunuch; a goddess; a mother; a woman; affair; female organ of generation; womankind
prakfti	pra-kfti	cpd-praatipadika	5	an uninflected word; elementary form of a word
prakfti	pra-kfti	cpd-praatipadika	6	base; root
prakfti	pra-kfti	cpd-praatipadika	7	Name of 2 classes of metres
prakfti	pra-kfti	cpd-praatipadika	8	a co-efficient multiplier
prakfti	pra-kfti	cpd-praatipadika	9	the male
prakfti	pra-kfti	cpd-praatipadika	10	the predominance of one of the humours at the time of generation
rUpa	rUpa/	praatipadika	0	a reflection; any outward appearance; beauty; colour; feature; figure; handsome form; image; phantom shapes; reflection; shape; the quality of colour
rUpa	rUpa/	praatipadika	1	a sound; a word of unknown meaning; any form of a noun; form; manner; play; verb; way; word
rUpa	rUpa/	praatipadika	2	dreamy; grace; kind; loveliness; nature; peculiarity; sort; splendour
rUpa	rUpa/	praatipadika	3	exemplar; known; mark; material form id est; mode; sign; trace of
rUpa	rUpa/	praatipadika	4	Name of a people; Name of a place; a beast; a single specimen; cattle; character; likeness
rUpa	rUpa/	praatipadika	5	a show; circumstances; drama; phenomenon; remark made under particular circumstances when the action is at its height; symptom
rUpa	rUpa/	praatipadika	6	a known quantity as having specific form; a particular coin; absolute number; integer number; the arithmetical unit
rUpa	rUpa/	praatipadika	7	rereading a book
rUpa	rUpa/	praatipadika	8	that is the organized body
rasa	ra/sa	praatipadika	0	Name of the sacred syllable; Om; affection; charm; delight; desire; disposition of the heart; fondness for; inclination; love; mind; myrrh; pleasure; religious sentiment; sentiment prevailing in it; taste; the feeling; the prevailing sentiment in human character; the taste; the tongue
rasa	ra/sa	praatipadika	1	a constituent fluid; any liquid; any mixture; condiment; draught; drink; elixir; fluid; liquor; marrow; milk; poison; potion; resin; sauce; serum; soup; water
rasa	ra/sa	praatipadika	2	Vangueria Spinosa; a species of amaranth; a Śanakī; broth; character of a work; essence; finest; nectar; prime part of anything; quicksilver; semen virile; the best; the sap; the son of a Niṣāda
rasa	ra/sa	praatipadika	3	any object of taste; essential juice of the body; flavour; juice of fruit; juice of plants; juice of the sugar-cane; melted butter; spice; syrup; the primary juice called chyle
rasa	ra/sa	praatipadika	4	a metal; any mineral; gold; mercury; metallic salt; mineral in a state of fusion
rasa	ra/sa	praatipadika	5	Name of the number six
rasa	ra/sa	praatipadika	6	a kind of metre
rasa	ra/sa	praatipadika	7	green onion
rasa	ra/sa	praatipadika	8	seasoning
saha	saha/	avyaya	0	at the same time; conjointly; jointly; simultaneously with; together with
saha	saha/	praatipadika	0	Mādrī; Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa; a particular Agni; the month Mārgaśīrṣa
saha	saha/	avyaya	1	along with; in common; in company; in the company of
saha	saha/	praatipadika	1	bearing; defying; enduring; exerting; overcoming; vanquishing; withstanding
saha	saha/	avyaya	2	taking with one; to give to take away with one; to take with one with
saha	saha/	praatipadika	2	able to; capable of; equal to; mighty; powerful
saha	saha/	avyaya	3	in concert
saha	saha/	praatipadika	3	a companion; a match for; Ūrjasvatī
saha	saha/	avyaya	4	with
saha	saha/	praatipadika	4	causing; effecting; stimulating
saha	saha/	praatipadika	5	a species of plant
saha	saha/	praatipadika	6	kind of salt
sarva	sa/rva	praatipadika	0	all; completely; entire; every; everywhere; in all parts
sarva	sa/rva	praatipadika	1	Name of Kṛṣṇa; Name of a Muni; Name of a people; Name of Śiva
sarva	sa/rva	praatipadika	2	altogether; manifold; whole; wholly
sarva	sa/rva	praatipadika	3	different; of all sorts; various
sarva	sa/rva	praatipadika	4	water
su	su	dhaatu	0	bring forth; to distil; to go; to press out; to urge
su	su/	upasarga	0	right; rightly; to become; virtuous; willingly
su	su	dhaatu	1	extract; impel; incite
su	su/	upasarga	1	beautiful; greatly; much; very
su	su	dhaatu	2	to beget; to possess supremacy
su	su/	upasarga	2	easily; easy; quickly
su	su	dhaatu	3	move
su	su/	upasarga	3	excellent; good
su	su/	upasarga	4	any
su	su/	upasarga	5	to lengthen a preceding vowel
su	su/	upasarga	6	well
tad	ta/d	praatipadika	0	Brahma; he she it; in this manner; this; thither
tad	tad	praatipadika	0	even then; in other words. From Latin videlicet; in such a manner as follows; nevertheless; notwithstanding; on quite the same path
tad	ta/d	praatipadika	1	at that time; for that reason; in that case; with regard to that
tad	tad	praatipadika	1	different; respective; this; various
tad	ta/d	praatipadika	2	consequently; equally; therefore; thus
tad	tad	praatipadika	2	any; every; whichsoever; whosoever
tad	ta/d	praatipadika	3	in that place; there; to that spot
tad	tad	praatipadika	3	namely
tad	ta/d	praatipadika	4	on that account; that
tad	tad	praatipadika	4	that
tad	ta/d	praatipadika	5	now; then
tad	ta/d	praatipadika	6	so also
tad	ta/d	praatipadika	7	this world
tad	ta/d	praatipadika	8	with reference to that there are these two verses
tatas	ta/tas	praatipadika	0	everywhere; from that place; in that place; that place; to another place than that; to everyplace; to some other place; to that place
tatas	ta/tas	praatipadika	1	besides that; beyond that; consequently; for that reason; from that; how is it then that?; in consequence of that
tatas	ta/tas	praatipadika	2	after that; afterwards; immediately afterwards; thence; thenceforth; what then? what took place after that?
tatas	ta/tas	praatipadika	3	but; from all sides; hither; thereupon; thither
tatas	ta/tas	praatipadika	4	at another time; further
tatas	ta/tas	praatipadika	5	here; there
tatas	ta/tas	praatipadika	6	then
tu	tu	dhaatu	0	be strong; efficient; to make strong
tu	tu/	avyaya	0	certainly — but; do; nevertheless; now; still; then; though — still
tu	tu	dhaatu	1	to go
tu	tu/	avyaya	1	but; ere - than; ere — than; often incorrectly written for; sometimes used as a mere expletive
tu	tu	dhaatu	2	to have authority
tu	tu/	avyaya	2	it is true — but not; not — but; not — however; though — still not
tu	tu	dhaatu	3	to injure
tu	tu/	avyaya	3	Latindum used
tu	tu/	avyaya	4	pray! I beg
uttara	u/t-tara	cpd-praatipadika	0	crossing over; to be crossed
uttara	u/ttara	praatipadika	0	concluding; conclusion; followed by; following; future; is left; later; left; posterior; rejoinder; remainder; subsequent; the last part of a compound; what remains
uttara	u/ttara	praatipadika	1	better; excellence; excellent; gaining a cause; higher; more excellent; more powerful; prevalent result; result; superior; superiority
uttara	u/ttara	praatipadika	2	Name of a king of the Nāgas; Name of a son of Virāṭa; Name of each of the Nakṣatras that contain the word uttara; Name of the last book of the Rāmāyaṇa; a particular figure in rhetoric; chief; dominant; latter; the chief; the following member
uttara	u/ttara	praatipadika	3	a defence; a defensive measure; characteristic; competency; contradiction; difference; of several men; predominant
uttara	u/ttara	praatipadika	4	above; cover; excess; over; upper; upper surface
uttara	u/ttara	praatipadika	5	Name of a mountain; answer; northern; the north
uttara	u/ttara	praatipadika	6	reply; the answer
uttara	u/ttara	praatipadika	7	Name of a school
uttara	u/ttara	praatipadika	8	Name of a song
vac	vac	dhaatu	0	be regarded as; proclaim; to be called; to be meant; to cause anything written; to cause to say; to desire to say; to say; what the saying is
vac	vac	dhaatu	1	cry aloud; pronounce; speak; to be spoken; to read out loud; to speak; uttered
vac	vac	dhaatu	2	accounted; declare; describe; pass for; say; to call
vac	vac	dhaatu	3	recite; revile; to reproach; to resound; utter
vac	vac	dhaatu	4	announce; mention; tell; to promise; told
vac	vac	dhaatu	5	said
yoga	yo/ga	praatipadika	0	Yoga personified; a follower of the Yoga system; a violator of confidence; abstract contemplation; abstract meditation; acquiesce in anything; aphorism; asterism; concentration of the thoughts; devotion; diligence; incantation; lucky conjuncture; meditation; mental abstraction practised as a system; pious seeking after God; propriety; rite conducive to Yoga; self-concentration; the union of soul with matter; the union of the individual soul with the universal soul
yoga	yo/ga	praatipadika	1	a combined; addition; arrangement; at the end of a compound in consequence of; attaching; combination; equipping; fitting together; fixing; joining; mixing of various materials; mixing with the outer world; mixture; partaking of; putting on; putting to; putting together; sum; through
yoga	yo/ga	praatipadika	2	acquisition; business; construction; employment; endeavour; gain; industry; opportunity; profit; property; suitability; total; undertaking; union; wealth; work
yoga	yo/ga	praatipadika	3	Name of a  on the Paramārthasāra; a means; a supernatural means; a yoke; according to; by reason of; consent; deceit; etymological meaning; manner; on account of; original; possessing; the leading; to agree
yoga	yo/ga	praatipadika	4	a trick; any simple act; exertion; expedient; fitness; fraud; harnessing; performance; regular succession; stratagem; team; the act of yoking
yoga	yo/ga	praatipadika	5	any junction; concentrated grammatical rule; conjunction; connection; contact; contact with; conveyance; relation; syntactical dependence of a word; the connection of a word with its root; the connection of words together
yoga	yo/ga	praatipadika	6	a constellation; attention; charm; magical art; occasion; principal star of a lunar asterism; spy; zeal
yoga	yo/ga	praatipadika	7	application; device; method; use; vehicle; way
yoga	yo/ga	praatipadika	8	a remedy; care; cure; disposition
yoga	yo/ga	praatipadika	9	Name of a variable division of time
yoga	yo/ga	praatipadika	10	arraying
yuj	yu/j	dhaatu	0	a pair; being in couples; couple; dual; pairs; the number two; the two Aśvins
yuj	yuj	dhaatu	0	add; arrange; bring or put together; bring together; combine; conjunction with; connect; insert; join; joined; provide with; to be united in marriage; to come into union; to confer; to join; to join one's self to; to mix with; to put in order; unite
yuj	yu/j	dhaatu	1	affected by; bestowing; even; exciting; furnished or provided or filled with; harnessed
yuj	yuj	dhaatu	1	bestow anything upon; carry on; despise; devout; embrace; endow with; enjoin; esteem lightly; fall to the lot of; impel to; possessed of; right; to be yoked; to endow; to think little of; yoke; yoke with
yuj	yu/j	dhaatu	2	a yoke-fellow; an exciter; drawn by; possessed of; yoked
yuj	yuj	dhaatu	2	be fitted for; fit out; furnish; not to be fit; prepare; prepared for; proper; proper for; set to work; suit any one; suit anything; suitable; to be fit; to be made ready; to make ready
yuj	yu/j	dhaatu	3	associate; companion; comrade; granting; joined
yuj	yuj	dhaatu	3	belong to; deserve to be; to accrue to; to aim at; to appoint or to charge or intrust with; to attach one's self to; to be endowed with; to bring into possession of; to come into conjunction with; to confer anything upon; to lead towards; to offer; to urge; to wish to harness
