lemma	derivation	category	cluster_id	senses
arTa	a/rTa	praatipadika	13	the number five
banD	banD	dhaatu	0	capture; chastise; cherish; clench; evil; fasten; hold back; hold captive; imprison; restrain; sacrifice; shut; stop; suffer; suppress; to arrest; to bind a sacrificial victim; to punish
banD	banD	dhaatu	1	arrange; compose; conceive; construct; constructed; contract; fix; knit; make; offer; put together; set up; to cause to be built; to fix; to form
banD	banD	dhaatu	2	assume; bend; direct; do; effect; fold; put on; sin again; take; take up; tie; to sin
banD	banD	dhaatu	3	cause; chain; to bind; to bind round; to bind together; to cause to be embanked; to cause to bind; to join; unite
banD	banD	dhaatu	4	bridge over; catch; close; dammed up; fetter; rivet on; span; to catch
banD	banD	dhaatu	5	exhibit; show; to entertain
banD	banD	dhaatu	6	produce anything in this way; produce in any way
banD	banD	dhaatu	7	bear
banD	banD	dhaatu	8	betray to be bound by the fetters of existence
banD	banD	dhaatu	9	strike
banD	banD	dhaatu	10	that is experience
banD	banD	dhaatu	11	to attach to world
banD	banD	dhaatu	12	to be affected by id est
brahman	bra/hman	praatipadika	0	Mantra used as a spell; a sacred text; a text; the sacred syllable Om; the sacred word; utterance
brahman	brahma/n	praatipadika	0	Name of Bṛhas-pati; Name of a magician; Name of a star; Name of the 9th Muhūrta; Name of the servant of the 10th Arhat of the present Avasarpiṇī; Name of Śiva
brahman	bra/hman	praatipadika	1	one self-existent impersonal Spirit; pious effusion; the Absolute; the Eternal; the Self-existent; the one universal Soul
brahman	brahma/n	praatipadika	1	a Brāhman who is a knower of Vedic texts; a devout; one versed in sacred knowledge; one who prays; religious man
brahman	bra/hman	praatipadika	2	communicators of sacred knowledge; holy life; prayer; religious; spiritual knowledge
brahman	brahma/n	praatipadika	2	spells; the Veda; δ Aurigae; Ṛtvijas
brahman	bra/hman	praatipadika	3	the Brahmă; the Brāhmaṇa portion of the Veda; the Veda
brahman	brahma/n	praatipadika	3	Brahmā; a lifetime of Brahmā; an inhabitant of Brahmā's heaven
brahman	bra/hman	praatipadika	4	final emancipation
brahman	brahma/n	praatipadika	4	a particular Kalpa
brahman	bra/hman	praatipadika	5	food
brahman	brahma/n	praatipadika	5	a particular astronomy Yoga
brahman	bra/hman	praatipadika	6	outpouring of the heart in worshipping the gods
brahman	brahma/n	praatipadika	6	as the first of the triad of personal gods
brahman	bra/hman	praatipadika	7	the Brāhmanical caste as a body
brahman	brahma/n	praatipadika	7	one of the 4 principal priests
brahman	bra/hman	praatipadika	8	the class of men who are the repositories
brahman	brahma/n	praatipadika	8	the intellect
brahman	bra/hman	praatipadika	9	wealth
brahman	brahma/n	praatipadika	9	the one impersonal universal Spirit manifested as a personal Creator
brahman	brahma/n	praatipadika	10	the sun
citra	citra	praatipadika	0	fro
citra	citra/	praatipadika	0	a bright; a picture; a spot; anything bright; bright; clear; conspicuous; excellent; sky; spotted; wonderful
citra	citra	praatipadika	1	leaping to
citra	citra/	praatipadika	1	agitated; answer; curious; facetious conversation; punning in the form of question; riddle; speckled; strange; strange!; wonder
citra	citra/	praatipadika	2	arranging verses in the shape of mathematical; different; distinguished; having different varieties; variegated; variety of colour; various; various modes of writing
citra	citra/	praatipadika	3	Plumbago zeylanica; a form of Yama; delineation; manifold; ornament; sketch; the ether
citra	citra/	praatipadika	4	a brilliant ornament; a forestof variegated appearance  on; bright-coloured; coloured which strikes the eyes; extraordinary appearance
citra	citra/	praatipadika	5	Name of a Draviḍa king; Name of a Gandharva; Name of a Jābāla-gṛhapati; Name of a king; Name of a son of Dhṛtarāṣṭra
citra	citra/	praatipadika	6	Jonesia Aśoka
citra	citra/	praatipadika	7	Ricinus communis
citra	citra/	praatipadika	8	a sectarial mark on the forehead
citra	citra/	praatipadika	9	containing the word
citra	citra/	praatipadika	10	other fanciful figures
dfS	df/S	praatipadika	0	appearance; sight; the eye; the observed spot; view
dfS	dfS	praatipadika	0	behold; care for; compose; consider; look at; regard; think; to; understand
dfS	df/S	praatipadika	1	discerning; knowing; seeing
dfS	dfS	praatipadika	1	appear; contrive Aorist; demonstrate; manifested; to be shown; to show a thing; to show or prove; to wish to show
dfS	df/S	praatipadika	2	look; looking at; viewing
dfS	dfS	praatipadika	2	examine; find out; look into; to cause to see; to see; to see by divine intuition; to see with the mind; to wish to see
dfS	df/S	praatipadika	3	doctrine; theory
dfS	dfS	praatipadika	3	become visible; to be always visible; to notice
dfS	df/S	praatipadika	4	the aspect of a planet
dfS	dfS	praatipadika	4	be seen; to be seen; visit
dfS	dfS	praatipadika	5	long for; to wait on
dfS	dfS	praatipadika	6	learn
dfS	dfS	praatipadika	7	person
dfS	dfS	praatipadika	8	to produce or pay
dfS	dfS	praatipadika	9	try
eka	e/ka	praatipadika	0	a; an; chief; excellent; following; pre-eminent; with preceding
eka	e/ka	praatipadika	1	happening only once; many; one; one by one; one of two; that one only
eka	e/ka	praatipadika	2	alone; little; no one; nobody; small; solitary
eka	e/ka	praatipadika	3	single; single of its kind; singular; unique
eka	e/ka	praatipadika	4	identical; the same
eka	e/ka	praatipadika	5	sincere; truthful
eka	e/ka	praatipadika	6	Name of a son of Raya
eka	e/ka	praatipadika	7	Name of a teacher
eka	e/ka	praatipadika	8	a unit
eka	e/ka	praatipadika	9	unity
eva	e/va	praatipadika	0	conduct; custom; habit; manner of acting; usage
eva	eva/	avyaya	0	alone; already; even; only; really; truly
eva	e/va	praatipadika	1	course; quick; speedy; way
eva	eva/	avyaya	1	exactly; exactly so; immediately on; indeed; so; very
eva	e/va	praatipadika	2	going; moving; proceeding
eva	eva/	avyaya	2	affirmation; command; detraction; diminution; restrainment
eva	e/va	praatipadika	3	the earth; world
eva	eva/	avyaya	3	just; merely; same; still
eva	e/va	praatipadika	4	a horse
eva	eva/	avyaya	4	is a mere expletive without any exact meaning and not translatable implies emphasis
eva	eva/	avyaya	5	just so
gam	gam	dhaatu	0	cause to become; to approach with an accusation; to cause a person to go by means of another; to cause to go to any condition; to convey an idea; to decease; to fall to the share of; to go against with hostile intentions; to go to any state; to impart; to strive to obtain; to wish to bring
gam	gam	dhaatu	1	be going; bring to a place; go away; to go; to go to; to go with the mind; to let go; to send away; to wish to go
gam	gam	dhaatu	2	condition; denote; die; grant; guess; meaning; pass; receive; to excel
gam	gam	dhaatu	3	approach; attack; come; move; set out; to approach carnally; towards; undergo
gam	gam	dhaatu	4	observe; partake of; participate in; perceive; to observe; to spend time
gam	gam	dhaatu	5	explain; make clear; obtain; to cause to understand; understand
gam	gam	dhaatu	6	kneel down; to go to the earth with the head; to go to the earth with the knees
gam	gam	dhaatu	7	ascribe guilt to a person
gam	gam	dhaatu	8	have sexual intercourse with
gam	gam	dhaatu	9	intelligible
gam	gam	dhaatu	10	make a bow
gam	gam	dhaatu	11	not care about
grah	grah	dhaatu	0	begin; draw water; follow; grasp; keep; lay hold of; pick; put on; seize; take; take away; to lay the hand on; to pluck; undergo; undertake
grah	grah	dhaatu	1	take back; to be about to eclipse; to be about to seize; to be about to take away; to cause to take; to eclipse; to gain; to receive into the mind; to take for; to take into the mouth; to take on one's self; to take up; win
grah	grah	dhaatu	2	apprehend; familiar with; gather; make acquainted; observe; recognise; strive to apprehend; to desire to perceive; to observe; to perceive; understand
grah	grah	dhaatu	3	claim; consider as; mention; name; to abstract; to assume; to be meant by; to calculate; to include; to place upon; to use
grah	grah	dhaatu	4	give away a girl in marriage to any one; learn; overpowered over to any one; to cause any one to be captured; to cause any one to be seized; to cause to marry; to choose; to choose any one as a wife; to make any one choose; to make any one learn
grah	grah	dhaatu	5	accept; admit; approve; receive; to accept; to obey; to receive hospitably
grah	grah	dhaatu	6	obtain; to acquire by purchase; to collect a store of anything
han	han	dhaatu	0	a killer; killing; slayer
han	han	naama-dhaatu	0	beat; come into contact; hammer; hit; mar; pound; slay; to mar; to slay; to smite; to touch
han	han	naama-dhaatu	1	abandon; avert; destroy; give up; hinder; to dispel; to obstruct; to repress; to ward off
han	han	naama-dhaatu	2	cause to be executed; kill; killed; punish; put to death; to cause to be slain; to notify a person's death; to put to death; to wish to kill
han	han	naama-dhaatu	3	strike upon; to be struck; to hurl upon; to strike; to strike off; to strike or tread upon
han	han	naama-dhaatu	4	injure; to hurt; wound
hari	ha/ri	praatipadika	0	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a metre; Name of a mountain; Name of a world; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra
hari	hari	praatipadika	0	bearing; carrying
hari	ha/ri	praatipadika	1	bay; brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; steed; tawny; yellow
hari	hari	praatipadika	1	an exclamation
hari	ha/ri	praatipadika	2	a frog; a goose; a jackal; a lion; a monkey; a parrot; a peacock; a snake
hari	ha/ri	praatipadika	3	Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa
hari	ha/ri	praatipadika	4	Name of a particular high number; Name of various authors
hari	ha/ri	praatipadika	5	men; people
hari	ha/ri	praatipadika	6	a ray of light; the sun
hari	ha/ri	praatipadika	7	Phaseolus Mungo
hari	ha/ri	praatipadika	8	a horse
hari	ha/ri	praatipadika	9	a particular class of gods under Manu Tāmasa
hari	ha/ri	praatipadika	10	fire
hari	ha/ri	praatipadika	11	scholars
hari	ha/ri	praatipadika	12	the Koil or Indian cuckoo
hari	ha/ri	praatipadika	13	the moon
hari	ha/ri	praatipadika	14	the sign of the zodiac Leo
hari	ha/ri	praatipadika	15	the wind
hi	hi	dhaatu	0	bring; help to; incite to; procure; to assist; to convey; to send forth; to stimulate
hi	hi/	avyaya	0	do; just
hi	hi/	dhaatu	0	assuredly; certainly; most assuredly; of course; surely
hi	hi	dhaatu	1	cast; hasten on; hurl; impel; set in motion; shoot; urge on
hi	hi/	avyaya	1	pray
hi	hi/	dhaatu	1	because; for; indeed-but; on account of
hi	hi	dhaatu	2	abandon; delight; get rid of; to discharge; to forsake; to gladden
hi	hi/	dhaatu	2	often a mere expletive; sometimes repeated in the same sentence
hi	hi/	dhaatu	3	an interjection of envy and contempt and hurry
hi	hi/	dhaatu	4	especially to avoid a hiatus
hi	hi/	dhaatu	5	indeed
kAla	kAla	praatipadika	0	Name of Rudra; Name of a Nāga-rāja; Name of a brother of king Prasena-jit; Name of a son of Hrada; Name of an enemy of Śiva; Name of Śiva; of the prince Kāla-yavana
kAla	kAla/	praatipadika	0	a fixed; a section; circumstance; destiny; fate; occasion; part; prosody; season; season for
kAla	kAla	praatipadika	1	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye
kAla	kAla/	praatipadika	1	a period of time; a space of time; hour; meal-time; measure of time; right point of time; the proper time; time; time of the world
kAla	kAla	praatipadika	2	Name of a Rakṣas; Name of a future Buddha; Name of a mountain; Name of an author of Mantras; a mystical Name of the letter
kAla	kAla/	praatipadika	2	death; death by age; the end; time of death
kAla	kAla	praatipadika	3	a kind of perfume
kAla	kAla	praatipadika	4	a red kind of Plumbago
kAla	kAla	praatipadika	5	iron
kAla	kAla	praatipadika	6	of one of the nine treasures
kAla	kAla	praatipadika	7	the Indian cuckoo
kAla	kAla	praatipadika	8	the planet Saturn
kAla	kAla	praatipadika	9	the plant Cassia Sophora
kAla	kAla	praatipadika	10	the poisonous serpent Coluber Naga
kAla	kAla	praatipadika	11	the resin of the plant Shorea robusta
karman	ka/rman	praatipadika	0	calculation; labour; occupation; rite; work
karman	ka/rman	praatipadika	1	act; action; action consisting in motion; activity; performance
karman	ka/rman	praatipadika	2	effect; fate; former act as leading to inevitable results; result
karman	ka/rman	praatipadika	3	organ of sense; product; the object
karman	ka/rman	praatipadika	4	obligation; special duty
karman	ka/rman	praatipadika	5	any religious act
karman	ka/rman	praatipadika	6	business
karman	ka/rman	praatipadika	7	medical attendance
karman	ka/rman	praatipadika	8	office
karman	ka/rman	praatipadika	9	physicking
karman	ka/rman	praatipadika	10	the tenth lunar mansion
kavi	kav	praatipadika	0	Name of Agni; Name of Indra; Name of Varuṇa; Name of Ādityas
kavi	kavi/	praatipadika	0	a cunning fighter; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise
kavi	kav	praatipadika	1	Name of Maruts; Name of several gods; Name of the Aśvins
kavi	kavi/	praatipadika	1	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the Soma; Name of the Soma priest; Name of the Ṛbhus; Name of Śukra; father of Śukra
kavi	kav	praatipadika	2	bard; poet
kavi	kavi/	praatipadika	2	Name of a particular poet; Name of ancient patriarchs; Name of other sacrificers; Name of the ancient sages; Name of the sons of several Manus
kavi	kav	praatipadika	3	sage; seer
kavi	kavi/	praatipadika	3	a ladle; the bit of a bridle; the reins
kavi	kav	praatipadika	4	a singer
kavi	kavi/	praatipadika	4	Name of the gates of the sacrificial enclosure
kavi	kav	praatipadika	5	a wise man
kavi	kavi/	praatipadika	5	Name of the planet Venus
kavi	kav	praatipadika	6	prophet
kavi	kavi/	praatipadika	6	a keeper
kavi	kavi/	praatipadika	7	a thinker
kavi	kavi/	praatipadika	8	an owl
kavi	kavi/	praatipadika	9	herd
kavi	kavi/	praatipadika	10	leader
kavi	kavi/	praatipadika	11	of various men
kavi	kavi/	praatipadika	12	pupil of Garga
kavi	kavi/	praatipadika	13	the soul in the Sāṃkhya philosophy
kavi	kavi/	praatipadika	14	the sun
kf	kf	dhaatu	0	a fog
kf	kf	dhaatu	1	being done
kf	kf	dhaatu	2	to injure
mad	mad	dhaatu	0	at ease; delight; exhilarate; happy; satisfy; to enjoy heavenly bliss
mad	mad	dhaatu	1	be drunk with; bubble; inflame; intoxicate; revel in
mad	mad	dhaatu	2	be glad; be pleased; rejoice; to be glad; to rejoice
mad	mad	dhaatu	3	animate; exult; inspire; to gladden; to tarry
mad	mad	dhaatu	4	base of the first person pronoun in the singular number number
mad	mad	dhaatu	5	pause
mad	mad	dhaatu	6	stand still
mad	mad	dhaatu	7	to boil
muc	muc	dhaatu	0	abandon; absolve from; destitute of; discharging; dismiss; dropping; escape; give up; leave; let go; letting fall; letting go; quit; relinquish; slacken; to abstain from; to be about to give up; to be deprived; to cheat; to get rid of; to relinquish; unharness
muc	muc	dhaatu	1	bestow; cast; deliverance; delivering from; despatch; discharge; emit; grant; intend to cast; sending; to deliver one's self from; to desire final liberation; to give away; to send forth; to wish; to wish to deliver; to wish to free one's self; to yield
muc	muc	dhaatu	2	allow to depart; be about to set free; delight; free; freeing; let live; let loose; liberate; release; released; to be set free; to cause to loose; to set free; yield enjoyment
muc	muc	dhaatu	3	beatitude; hurl; shoot; shooting; throw; to gladden; to loose; to open; to unloose; utter
muc	muc	dhaatu	4	depose; set aside; spend; to put on; to redeem; to spare
muc	muc	dhaatu	5	to be loosed
muc	muc	dhaatu	6	shed
muc	muc	dhaatu	7	unyoke
prakfti	pra-kfti	cpd-praatipadika	0	an uninflected word; condition of anything; elementary form of a word; fundamental form; primary essences which evolve the whole visible world; primary substance; the constituent elements; the third nature; unalterably
prakfti	pra-kfti	cpd-praatipadika	1	constitution; model; naturally; pattern; properly; rule; standard
prakfti	pra-kfti	cpd-praatipadika	2	cause; origin; original; original source; the original; the original producer of the material world
prakfti	pra-kfti	cpd-praatipadika	3	base; extraction; making; placing before; root; the crude
prakfti	pra-kfti	cpd-praatipadika	4	affair; character; disposition; matter; temper; temperament
prakfti	pra-kfti	cpd-praatipadika	5	a king's ministers; counsellors; ministry; the body of ministers; the subjects of a king
prakfti	pra-kfti	cpd-praatipadika	6	Name of a woman; a woman; female organ of generation; womankind
prakfti	pra-kfti	cpd-praatipadika	7	Nature; by nature; natural form; nature
prakfti	pra-kfti	cpd-praatipadika	8	Name of 2 classes of metres
prakfti	pra-kfti	cpd-praatipadika	9	Name of a class of deities under Manu Raibhya
prakfti	pra-kfti	cpd-praatipadika	10	Name of work
prakfti	pra-kfti	cpd-praatipadika	11	a co-efficient multiplier
prakfti	pra-kfti	cpd-praatipadika	12	a eunuch
prakfti	pra-kfti	cpd-praatipadika	13	a goddess
prakfti	pra-kfti	cpd-praatipadika	14	a mother
prakfti	pra-kfti	cpd-praatipadika	15	an animal
prakfti	pra-kfti	cpd-praatipadika	16	artisans
prakfti	pra-kfti	cpd-praatipadika	17	at first
prakfti	pra-kfti	cpd-praatipadika	18	citizens
prakfti	pra-kfti	cpd-praatipadika	19	powers of the state
prakfti	pra-kfti	cpd-praatipadika	20	the 8 producers
prakfti	pra-kfti	cpd-praatipadika	21	the male
prakfti	pra-kfti	cpd-praatipadika	22	the personified will of the Supreme in the creation
prakfti	pra-kfti	cpd-praatipadika	23	the predominance of one of the humours at the time of generation
prakfti	pra-kfti	cpd-praatipadika	24	the various sovereigns to be considered in case of war
rUpa	rUpa/	praatipadika	0	Name of a people; Name of a place; a known quantity as having specific form; a particular coin; a word of unknown meaning; absolute number; any form of a noun; integer number; material form id est; the arithmetical unit; verb
rUpa	rUpa/	praatipadika	1	a reflection; a single specimen; exemplar; feature; image; nature; reflection; splendour; trace of
rUpa	rUpa/	praatipadika	2	grace; kind; known; mark; sort; way; word
rUpa	rUpa/	praatipadika	3	circumstances; dreamy; peculiarity; phantom shapes; phenomenon; symptom
rUpa	rUpa/	praatipadika	4	character; colour; figure; manner; shape; the quality of colour
rUpa	rUpa/	praatipadika	5	any outward appearance; drama; form; play
rUpa	rUpa/	praatipadika	6	beauty; handsome form; likeness; loveliness
rUpa	rUpa/	praatipadika	7	a beast; cattle
rUpa	rUpa/	praatipadika	8	a show
rUpa	rUpa/	praatipadika	9	a sound
rUpa	rUpa/	praatipadika	10	mode
rUpa	rUpa/	praatipadika	11	remark made under particular circumstances when the action is at its height
rUpa	rUpa/	praatipadika	12	rereading a book
rUpa	rUpa/	praatipadika	13	sign
rUpa	rUpa/	praatipadika	14	that is the organized body
rasa	ra/sa	praatipadika	0	a species of amaranth; drink; elixir; juice of fruit; juice of plants; juice of the sugar-cane; liquor; melted butter; milk; nectar; potion; serum; syrup; the primary juice called chyle; the sap
rasa	ra/sa	praatipadika	1	any mixture; any object of taste; broth; condiment; flavour; green onion; poison; sauce; seasoning; soup; spice; taste; the taste; the tongue
rasa	ra/sa	praatipadika	2	affection; charm; delight; desire; disposition of the heart; fondness for; inclination; love; pleasure; religious sentiment; semen virile; sentiment prevailing in it; the feeling; the prevailing sentiment in human character
rasa	ra/sa	praatipadika	3	Om; a kind of metre; a Śanakī; draught; essence; finest; mind; myrrh; prime part of anything; quicksilver; resin; the best
rasa	ra/sa	praatipadika	4	a constituent fluid; a metal; any liquid; any mineral; essential juice of the body; fluid; gold; marrow; mercury; metallic salt; mineral in a state of fusion; water
rasa	ra/sa	praatipadika	5	Name of the number six; Name of the sacred syllable
rasa	ra/sa	praatipadika	6	Vangueria Spinosa
rasa	ra/sa	praatipadika	7	character of a work
rasa	ra/sa	praatipadika	8	the son of a Niṣāda
saha	saha/	avyaya	0	at the same time; in common; jointly; simultaneously with; together with
saha	saha/	praatipadika	0	bearing; causing; defying; effecting; exerting; overcoming; vanquishing; withstanding
saha	saha/	avyaya	1	along with; taking with one; to give to take away with one; to take with one with; with
saha	saha/	praatipadika	1	able to; capable of; enduring; equal to; mighty; powerful; stimulating
saha	saha/	avyaya	2	conjointly; in company; in the company of
saha	saha/	praatipadika	2	Mādrī; Name of a son of Dhṛtarāṣṭra; Name of a son of Kṛṣṇa; Name of a son of Manu; Name of a son of Prāṇa
saha	saha/	avyaya	3	in concert
saha	saha/	praatipadika	3	a particular Agni; Ūrjasvatī
saha	saha/	praatipadika	4	a companion
saha	saha/	praatipadika	5	a match for
saha	saha/	praatipadika	6	a species of plant
saha	saha/	praatipadika	7	kind of salt
saha	saha/	praatipadika	8	the month Mārgaśīrṣa
sarva	sa/rva	praatipadika	0	all; altogether; completely; every; wholly
sarva	sa/rva	praatipadika	1	Name of Kṛṣṇa; Name of a Muni; Name of a people; Name of Śiva
sarva	sa/rva	praatipadika	2	different; entire; manifold; whole
sarva	sa/rva	praatipadika	3	everywhere; in all parts; of all sorts; various
sarva	sa/rva	praatipadika	4	water
su	su	dhaatu	0	bring forth; move; to go; to press out; to urge
su	su/	upasarga	0	any; greatly; much; right; rightly; very; well
su	su	dhaatu	1	extract; impel; incite; to distil
su	su/	upasarga	1	easily; easy; quickly; virtuous; willingly
su	su	dhaatu	2	to possess supremacy
su	su/	upasarga	2	beautiful; excellent; good
su	su	dhaatu	3	to beget
su	su/	upasarga	3	to become
su	su/	upasarga	4	to lengthen a preceding vowel
tad	ta/d	praatipadika	0	consequently; equally; for that reason; in this manner; on that account; therefore; with regard to that
tad	tad	praatipadika	0	in such a manner as follows; namely; nevertheless; notwithstanding
tad	ta/d	praatipadika	1	at that time; in that case; now; then; thither
tad	tad	praatipadika	1	even then; every; that; this
tad	ta/d	praatipadika	2	in that place; that; there; to that spot
tad	tad	praatipadika	2	different; respective; various
tad	ta/d	praatipadika	3	this; this world
tad	tad	praatipadika	3	any; whichsoever; whosoever
tad	ta/d	praatipadika	4	Brahma
tad	tad	praatipadika	4	in other words. From Latin videlicet
tad	ta/d	praatipadika	5	so also
tad	tad	praatipadika	5	on quite the same path
tad	ta/d	praatipadika	6	he she it
tad	ta/d	praatipadika	7	thus
tad	ta/d	praatipadika	8	with reference to that there are these two verses
tatas	ta/tas	praatipadika	0	everywhere; from all sides; from that place; here; in that place; that place; there; to another place than that; to everyplace; to some other place; to that place
tatas	ta/tas	praatipadika	1	after that; afterwards; at another time; immediately afterwards; then; thenceforth
tatas	ta/tas	praatipadika	2	consequently; for that reason; hither; in consequence of that; thence; thither
tatas	ta/tas	praatipadika	3	besides that; beyond that; but; from that; further
tatas	ta/tas	praatipadika	4	how is it then that?; what then? what took place after that?
tatas	ta/tas	praatipadika	5	thereupon
tu	tu	dhaatu	0	be strong; to make strong
tu	tu/	avyaya	0	certainly — but; nevertheless; not — but; not — however; still; though — still; though — still not
tu	tu	dhaatu	1	efficient
tu	tu/	avyaya	1	but; do; ere - than; ere — than; now; then
tu	tu	dhaatu	2	to go
tu	tu/	avyaya	2	often incorrectly written for; sometimes used as a mere expletive
tu	tu	dhaatu	3	to have authority
tu	tu/	avyaya	3	Latindum used
tu	tu	dhaatu	4	to injure
tu	tu/	avyaya	4	it is true — but not
tu	tu/	avyaya	5	pray! I beg
uttara	u/t-tara	cpd-praatipadika	0	crossing over; to be crossed
